Name	Mean	LogFC	pValue	p.Adj	SYMBOL
FBgn0024944	157.28252380441717	-1.1474825279595922	3.66026264311417e-13	8.584519098625553e-12	Oamb
FBgn0024957	408.22289314234916	-0.5089812999373778	5.658764153370062e-7	5.356858021165123e-6	Irp-1B
FBgn0024989	102.31084881612803	-1.0530140787306077	8.58707239160587e-7	7.791589915703424e-6	CG3777
FBgn0025185	157.2199775989171	-0.8242154301772837	6.073747108638763e-8	6.861309650392256e-7	az2
FBgn0025583	58.13788174069608	-1.2416742222858355	8.12138327793742e-6	6.0926104989330203e-5	BomS2
FBgn0025632	94.28851429021636	-0.6370179788491811	0.0010573936852647057	0.004740088888045089	CG4313
FBgn0025643	60.39160283399556	0.958403739483715	1.50033809211498e-4	8.298429936814432e-4	CG3588
FBgn0025680	230.83641451004078	-0.727912123886384	1.856901959496375e-7	1.911325965294826e-6	cry
FBgn0025692	174.1237973771949	-0.6545112221715818	4.50868439215233e-6	3.5555395939509594e-5	Lfg
FBgn0025814	275.60144377041894	-0.6223401003560131	1.537697821825651e-7	1.6030486927096075e-6	Mgstl
FBgn0025832	299.7145329034068	1.8415847581586835	2.5039204449756095e-52	7.071488656685284e-50	Fen1
FBgn0025865	1036.9623650940523	-0.5020314083380463	2.8566287750397314e-14	7.622925132763504e-13	Cortactin
FBgn0026077	95.77428756690678	-1.4435512149133154	1.063913882664671e-12	2.3489277839417393e-11	Gasp
FBgn0026197	76.39541426922177	-0.9313202791320413	6.56975038303403e-5	3.9937011745475026e-4	lncRNA:noe
FBgn0026255	292.89183285649034	0.5748914058269874	4.3713045122475817e-7	4.232671712002016e-6	clumsy
FBgn0026315	39.626926378578325	-2.039788790791029	3.294336161018815e-10	5.217058527893815e-9	Ugt35A1
FBgn0026393	102.68800372427025	1.2883180464055124	1.1326887178663835e-11	2.1779756396307368e-10	Or43b
FBgn0026411	420.0230592384455	-0.5646744701783194	2.7270090343656845e-8	3.2859852862098857e-7	Lim1
FBgn0026438	57.215897143148744	-0.8157753138580709	9.661681713658349e-4	0.00437892869643439	Eaat2
FBgn0026439	117.29100241151059	-0.6372099350495912	4.612662992489488e-4	0.00226637403139498	Eaat1
FBgn0026602	115.93579236065692	0.6429200679099406	2.0593297620227367e-4	0.0010956151591044042	Adk3
FBgn0026754	22.271060081947244	-1.3921448646235355	0.0013320906544006883	0.005800777677820665	Ugt37C1
FBgn0027073	75.0358296010396	-2.0731548911642848	1.3767616179364301e-17	5.38955249856916e-16	Ugt49B1
FBgn0027074	270.5262434983227	0.6000837921797205	1.6057674043013718e-7	1.6680293435026357e-6	Ugt36F1
FBgn0027080	571.1006456566824	0.7863887027733807	2.159026594378463e-21	1.19949854563092e-19	TyrRS
FBgn0027341	146.13558719979468	-0.5495629850531987	5.02908566503092e-4	0.0024470310579741256	FBgn0027341
FBgn0027493	591.6317529340752	-0.6769826158632042	7.344309425865992e-17	2.6261190954307965e-15	AdSS
FBgn0027527	167.56906898594036	-1.1102947136077375	9.538252487585239e-14	2.398897044929601e-12	Osi6
FBgn0027552	1327.438008243201	-0.6771916344953339	1.3565593431044233e-30	1.5073375782888164e-28	CG10863
FBgn0027556	1332.0707572285435	-0.5798988874807557	9.785163619398106e-21	5.222349528526013e-19	CG4928
FBgn0027560	719.337883178713	-0.9269946455808598	9.898930832415185e-22	5.662021365578913e-20	Tps1
FBgn0027590	1042.0053787000718	-0.549649367720725	1.209669786371284e-15	3.7524676485238274e-14	GstE12
FBgn0027654	79.88584746967035	-0.8609035390015799	1.138020472440138e-4	6.550808740085311e-4	jdp
FBgn0027657	467.82438575979717	-0.5051861658993474	1.063189261475713e-7	1.1474994927201244e-6	glob1
FBgn0027660	659.9779511524856	-0.6307571212972384	6.800680616891365e-15	1.974090501982427e-13	blot
FBgn0028336	225.1383203604884	-0.5029848090135981	1.5518232055402166e-4	8.547954235799746e-4	FBgn0028336
FBgn0028400	334.6359186088402	0.7429572061783409	3.423239365895173e-11	6.19565191509679e-10	Syt4
FBgn0028410	702.4030845815165	0.5388208434861474	2.9155185620279328e-12	6.089795011841395e-11	Pk34A
FBgn0028422	47.43408574066709	-0.8592487100340246	0.0016451230429689876	0.006997580160178098	GluRIID
FBgn0028482	230.03319932023683	0.8936803884604743	2.395686698971567e-12	5.066447564938933e-11	bdl
FBgn0028525	119.90205982688292	0.7424037780469807	2.2040638924391254e-5	1.494661837213846e-4	c(2)M
FBgn0028646	258.1398613611412	-0.8822013598348172	1.3409702543503067e-13	3.3111462236744547e-12	aralar1
FBgn0028675	171.66852833864837	-0.5328520016668925	4.923822547802336e-4	0.0024009833977700888	Sur
FBgn0028699	22.913273623690923	-1.8939097637798612	4.873926701463247e-6	3.816923764589011e-5	Rh50
FBgn0028886	155.61935878178397	-0.6340864239931643	2.3866274801741873e-4	0.001251087475686051	CG15279
FBgn0028897	347.85168719359217	0.6349958725509356	1.6811389959190163e-9	2.409040193306362e-8	CG4935
FBgn0028979	2704.6577524457048	0.6204011289879658	5.799166106192788e-42	1.0623445369668842e-39	tio
FBgn0028983	71.62923711806387	-0.6970792829461633	0.0014822180889348152	0.006386824034838002	Spn55B
FBgn0028990	158.04272027884363	1.163500661052011	2.941683311667099e-11	5.338347921413547e-10	Spn27A
FBgn0028996	32.3505330771121	1.4402379027120293	3.1587376752972096e-5	2.074605035190357e-4	onecut
FBgn0029082	113.91217741455739	1.8813778964548822	1.7957869202254916e-20	9.36295672714491e-19	FBgn0029082
FBgn0029092	826.7024062705005	-0.6919896730676203	3.553458389066455e-22	2.1220564723429456e-20	ced-6
FBgn0029095	1401.7904587430712	0.5490891986164197	1.3795918537942595e-17	5.38955249856916e-16	aru
FBgn0029170	210.2159019259119	0.5112536302799893	6.588010779352196e-4	0.0030987881375745445	TwdlT
FBgn0029535	73.15282358302112	-0.6949135889719197	0.0017640252312360243	0.007431052217102407	CG14635
FBgn0029590	144.62257185632868	0.5675493100836307	3.4224986548981825e-4	0.0017389577123613103	CG14811
FBgn0029648	368.63208108683125	-0.6778389520571018	4.516410004228164e-11	8.024174838442593e-10	CG3603
FBgn0029686	80.41651552167234	0.6848329075733581	0.001201032604764297	0.005287820068263985	Glos
FBgn0029766	602.3361614078349	-1.0075380908457718	1.356498239267477e-34	1.8028127579911685e-32	CG15784
FBgn0029821	98.39384741069864	0.7347318197789998	7.978143863272669e-5	4.7310462909240725e-4	CG4020
FBgn0029824	187.16658046035454	-0.506371813918873	2.62258584329119e-4	0.0013652754873907595	CG3726
FBgn0029843	474.2984103508431	-0.7579959892361474	5.660458517596429e-17	2.0516891888913686e-15	Nep1
FBgn0029866	86.72844387250355	-0.6944121666550258	0.0012716649393218512	0.005560867715305489	CG3842
FBgn0029930	23.66253610927416	-1.4094592959347785	3.383229358866887e-4	0.001722879684027029	CG12541
FBgn0029932	305.24888139544515	-1.0055352023648265	2.9521545716176747e-18	1.258471929963811e-16	CG4607
FBgn0029990	3407.9265669372176	-1.2263526805234133	1.0700172449857178e-20	5.688295597265251e-19	CG2233
FBgn0029994	358.22971553702365	-0.6274400198402483	2.4270497032567558e-9	3.4023873606358405e-8	Ldsdh1
FBgn0030050	2459.914723181672	-0.681564964181704	1.7162551688064955e-11	3.204621910239787e-10	CG12111
FBgn0030051	71.12261054039948	1.2639984797573098	5.644004863914569e-8	6.407883579164647e-7	spirit
FBgn0030102	67.76634206263914	-1.4146492197096956	6.6498113977269145e-9	8.794618859276687e-8	SmydA-9
FBgn0030160	229.50255470736	-0.8073790244871744	1.1571296701699151e-10	1.9176100010786513e-9	CG9691
FBgn0030181	274.5009146787815	-0.5147453115247393	1.4896251079558473e-5	1.0500966179640908e-4	CG12645
FBgn0030304	54.78784567106093	-0.9960086845938018	1.1369241098780356e-4	6.550808740085311e-4	Cyp4g15
FBgn0030310	164.3802533461767	0.96698376611968	5.509179452960151e-10	8.42916892373903e-9	PGRP-SA
FBgn0030362	1203.7643006423502	-0.9300834253955197	7.668331376352976e-38	1.2087430248586156e-35	regucalcin
FBgn0030594	193.2906183937039	0.7726749495004127	9.003521489721217e-8	9.827031989908279e-7	fiz
FBgn0030600	838.6856044525381	0.9682498561773658	7.94267995170751e-34	1.0157638625032737e-31	hiw
FBgn0030662	174.56742215494356	-0.6500189747153784	5.443679750229675e-5	3.375778714277835e-4	Chsy
FBgn0030724	301.8873490353292	-0.5084639571388319	1.251575807696169e-5	8.943785792898929e-5	Nipsnap
FBgn0030747	120.0183251192715	-0.5864683451921299	6.988731383186379e-4	0.003263468619156096	CG4301
FBgn0030769	86.44831673599015	-1.0587160104375959	2.9123175909194667e-7	2.900762473365488e-6	CG13012
FBgn0030778	30.770486346682272	-1.075290257809226	0.0019925418435688424	0.008250121329083454	CG4678
FBgn0030796	334.7572096102021	-0.5906186157051833	1.7632017261301033e-8	2.1868218297730722e-7	CG4829
FBgn0030925	33.428223934580444	2.2079735178020443	9.38065693136343e-10	1.3882552987070159e-8	Hayan
FBgn0030932	266.07497435989603	-0.5815633395031917	4.2404798611505126e-7	4.117761102991142e-6	Ggt-1
FBgn0030941	213.89069613228727	-0.5107907900567981	1.4345119185744094e-4	7.99270183649597e-4	wgn
FBgn0030976	227.0418848867365	-0.7620006501004498	1.6179293508640843e-9	2.3209153735781508e-8	CG7378
FBgn0031002	86.90684906602085	-0.9763443222764123	2.7939972751497324e-6	2.2996616309611277e-5	CG14196
FBgn0031080	45.37667258638357	-0.873227088753795	0.0018146618594799065	0.007618320274731995	CG12655
