"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-DME-209440","Recruitment of the 'destruction complex' to the receptor complex, the degradation of AXN and release of ARM","13","3","0.545","6.5908","2.72","0.00939230972829126","2.02722759421935","1","0.535100597141202","1","fz2,mts,tws","FBgn0016797,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-5673001","RAF/MAP kinase cascade","142","11","2","2.2124","1.146","0.0112984677557669","1.94698044946663","1","0.535100597141202","1","CG7369,PDZ-GEF,CG13398,cnk,PTP-ER,Ptpmeg,puc,p38a,Nf1,Shc,mts","FBgn0037188,FBgn0265778,FBgn0032042,FBgn0286070,FBgn0016641,FBgn0261985,FBgn0243512,FBgn0015765,FBgn0015269,FBgn0015296,FBgn0004177"
"","REACTOME pathway","R-DME-390178","DS ligand not bound to FT receptor","5","2","0.364","11.424","3.514","0.0114063807100624","1.94285213708898","1","0.535100597141202","1","sd,wts","FBgn0003345,FBgn0011739"
"","REACTOME pathway","R-DME-5684996","MAPK1/MAPK3 signaling","143","11","2","2.1969","1.135","0.0118675379173068","1.92563937201737","1","0.535100597141202","1","CG7369,PDZ-GEF,CG13398,cnk,PTP-ER,Ptpmeg,puc,p38a,Nf1,Shc,mts","FBgn0037188,FBgn0265778,FBgn0032042,FBgn0286070,FBgn0016641,FBgn0261985,FBgn0243512,FBgn0015765,FBgn0015269,FBgn0015296,FBgn0004177"
"","REACTOME pathway","R-DME-211000","Gene Silencing by RNA","40","5","0.909","3.57","1.836","0.0123675022451742","1.90771800212273","1","0.535100597141202","1","Nup153,Nup188,AGO1,gw,msk","FBgn0061200,FBgn0033766,FBgn0262739,FBgn0051992,FBgn0026252"
"","REACTOME pathway","R-DME-209469","WG ligand bound to FZ receptors","17","3","0.545","5.04","2.333","0.0201323785879694","1.69610491132079","1","0.656384378451083","1","fz2,mts,tws","FBgn0016797,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-390146","Hippo/Warts pathway","17","3","0.545","5.04","2.333","0.0201323785879694","1.69610491132079","1","0.656384378451083","1","sd,Rassf,wts","FBgn0003345,FBgn0039055,FBgn0011739"
"","REACTOME pathway","R-DME-888590","GABA synthesis, release, reuptake and degradation","17","3","0.545","5.04","2.333","0.0201323785879694","1.69610491132079","1","0.656384378451083","1","VGAT,Rim,Syx1A","FBgn0033911,FBgn0053547,FBgn0013343"
"","REACTOME pathway","R-DME-351200","Interconversion of polyamines","7","2","0.364","8.16","3.029","0.0228632439215875","1.64086215026198","1","0.656384378451083","1","CG6034,CG4210","FBgn0036750,FBgn0038302"
"","REACTOME pathway","R-DME-5223345","Miscellaneous transport and binding events","7","2","0.364","8.16","3.029","0.0228632439215875","1.64086215026198","1","0.656384378451083","1","Unc-115a,Sur-8","FBgn0051352,FBgn0038504"
"","REACTOME pathway","R-DME-209159","Assembly of the CI containing complexes","18","3","0.545","4.76","2.251","0.0235437527434224","1.62812431184674","1","0.656384378451083","1","cnk,mts,tws","FBgn0286070,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-209190","Phosphorylation of CI","18","3","0.545","4.76","2.251","0.0235437527434224","1.62812431184674","1","0.656384378451083","1","cnk,mts,tws","FBgn0286070,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-69273","Cyclin A/B1/B2 associated events during G2/M transition","18","3","0.545","4.76","2.251","0.0235437527434224","1.62812431184674","1","0.656384378451083","1","emb,mts,tws","FBgn0020497,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-209214","Phosphorylation of SMO","19","3","0.545","4.5095","2.173","0.0272477517039405","1.56466932688661","1","0.656384378451083","1","cnk,mts,tws","FBgn0286070,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-216217","Activation of SMO","19","3","0.545","4.5095","2.173","0.0272477517039405","1.56466932688661","1","0.656384378451083","1","cnk,mts,tws","FBgn0286070,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-209155","Phosphorylation of AXN and APC","8","2","0.364","7.14","2.836","0.0297857253080383","1.52599181999208","1","0.656384378451083","1","mts,tws","FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-2995383","Initiation of Nuclear Envelope (NE) Reformation","8","2","0.364","7.14","2.836","0.0297857253080383","1.52599181999208","1","0.656384378451083","1","mts,tws","FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-432553","Phosphorylation of PER and TIM","20","3","0.545","4.284","2.099","0.0312431815965334","1.50524474689904","1","0.656384378451083","1","cnk,mts,tws","FBgn0286070,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-8953750","Transcriptional Regulation by E2F6","20","3","0.545","4.284","2.099","0.0312431815965334","1.50524474689904","1","0.656384378451083","1","G9a,Samuel,RYBP","FBgn0040372,FBgn0032330,FBgn0034763"
"","REACTOME pathway","R-DME-167044","Signalling to RAS","9","2","0.364","6.3467","2.666","0.0374209892183206","1.42688473617381","1","0.656384378451083","1","p38a,Shc","FBgn0015765,FBgn0015296"
"","REACTOME pathway","R-DME-209396","Phosphorylation of ARM","9","2","0.364","6.3467","2.666","0.0374209892183206","1.42688473617381","1","0.656384378451083","1","mts,tws","FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-209413","Assembly of the 'destruction complex'","9","2","0.364","6.3467","2.666","0.0374209892183206","1.42688473617381","1","0.656384378451083","1","mts,tws","FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-2142691","Synthesis of Leukotrienes (LT) and Eoxins (EX)","9","2","0.364","6.3467","2.666","0.0374209892183206","1.42688473617381","1","0.656384378451083","1","CG42750,CG6154","FBgn0261804,FBgn0039420"
"","REACTOME pathway","R-DME-432620","Dephosphorylation of PER","9","2","0.364","6.3467","2.666","0.0374209892183206","1.42688473617381","1","0.656384378451083","1","mts,tws","FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-5423646","Aflatoxin activation and detoxification","9","2","0.364","6.3467","2.666","0.0374209892183206","1.42688473617381","1","0.656384378451083","1","CG42750,CG6154","FBgn0261804,FBgn0039420"
"","REACTOME pathway","R-DME-1474228","Degradation of the extracellular matrix","23","3","0.545","3.7252","1.897","0.0449504008664991","1.34726643088665","1","0.674234656541661","1","CG12256,CG31266,Mcr","FBgn0038002,FBgn0051266,FBgn0267488"
"","REACTOME pathway","R-DME-177929","Signaling by EGFR","23","3","0.545","3.7252","1.897","0.0449504008664991","1.34726643088665","1","0.674234656541661","1","Stam,Ptpmeg,Shc","FBgn0027363,FBgn0261985,FBgn0015296"
"","REACTOME pathway","R-DME-5617833","Cilium Assembly","23","3","0.545","3.7252","1.897","0.0449504008664991","1.34726643088665","1","0.674234656541661","1","Asap,Tnpo,Kif3C","FBgn0050372,FBgn0024921,FBgn0039925"
"","REACTOME pathway","R-DME-5654738","Signaling by FGFR2","23","3","0.545","3.7252","1.897","0.0449504008664991","1.34726643088665","1","0.674234656541661","1","CG13398,Shc,mts","FBgn0032042,FBgn0015296,FBgn0004177"
"","REACTOME pathway","R-DME-1592389","Activation of Matrix Metalloproteinases","10","2","0.364","5.712","2.514","0.045710824172316","1.33998094825208","1","0.674234656541661","1","CG12256,CG31266","FBgn0038002,FBgn0051266"
"","REACTOME pathway","R-DME-166658","Complement cascade","10","2","0.364","5.712","2.514","0.045710824172316","1.33998094825208","1","0.674234656541661","1","Hasp,Mcr","FBgn0032797,FBgn0267488"
"","REACTOME pathway","R-DME-977606","Regulation of Complement cascade","10","2","0.364","5.712","2.514","0.045710824172316","1.33998094825208","1","0.674234656541661","1","Hasp,Mcr","FBgn0032797,FBgn0267488"
"","REACTOME pathway","R-DME-5654741","Signaling by FGFR3","24","3","0.545","3.57","1.836","0.0500793670883267","1.30034116845146","1","0.690440484272583","1","CG13398,Shc,mts","FBgn0032042,FBgn0015296,FBgn0004177"
"","REACTOME pathway","R-DME-5654743","Signaling by FGFR4","24","3","0.545","3.57","1.836","0.0500793670883267","1.30034116845146","1","0.690440484272583","1","CG13398,Shc,mts","FBgn0032042,FBgn0015296,FBgn0004177"
"","REACTOME pathway","R-DME-5654696","Downstream signaling of activated FGFR2","11","2","0.364","5.1927","2.376","0.054600208492543","1.26280569892552","1","0.690440484272583","1","CG13398,Shc","FBgn0032042,FBgn0015296"
"","REACTOME pathway","R-DME-5654708","Downstream signaling of activated FGFR3","11","2","0.364","5.1927","2.376","0.054600208492543","1.26280569892552","1","0.690440484272583","1","CG13398,Shc","FBgn0032042,FBgn0015296"
"","REACTOME pathway","R-DME-5252538","Drosophila signaling pathways","182","11","2","1.7262","0.788","0.0555575469349209","1.25525693817105","1","0.690440484272583","1","sd,ihog,cnk,fz2,Rassf,Tl,wts,eIF4E1,mts,tws,Pp1-87B","FBgn0003345,FBgn0031872,FBgn0286070,FBgn0016797,FBgn0039055,FBgn0262473,FBgn0011739,FBgn0015218,FBgn0004177,FBgn0004889,FBgn0004103"
"","REACTOME pathway","R-DME-2871796","FCERI mediated MAPK activation","12","2","0.364","4.76","2.251","0.0640371589527474","1.19356794406246","1","0.690440484272583","1","Pak,Shc","FBgn0267698,FBgn0015296"
"","REACTOME pathway","R-DME-5654716","Downstream signaling of activated FGFR4","12","2","0.364","4.76","2.251","0.0640371589527474","1.19356794406246","1","0.690440484272583","1","CG13398,Shc","FBgn0032042,FBgn0015296"
"","REACTOME pathway","R-DME-9013409","RHOJ GTPase cycle","12","2","0.364","4.76","2.251","0.0640371589527474","1.19356794406246","1","0.690440484272583","1","Zir,RhoGAP68F","FBgn0031216,FBgn0036257"
"","REACTOME pathway","R-DME-162582","Signal Transduction","873","39","7.091","1.2759","0.352","0.0701469240956181","1.15399136779439","1","0.690440484272583","1","CG7369,Usp7,Zir,kis,conu,IFT57,PDZ-GEF,ihog,emb,CG13398,Stam,Samuel,GABA-B-R1,nrv3,Nipped-A,CG30491,CG17760,cnk,POSH,5-HT1B,sktl,PTP-ER,Ptpmeg,RhoGAP68F,fz2,Ac78C,puc,MBD-like,Vha100-4,p38a,Nf1,wts,eIF4G1,Pak,Shc,eIF4E1,milt,Abl,mts","FBgn0037188,FBgn0030366,FBgn0031216,FBgn0266557,FBgn0039994,FBgn0031550,FBgn0265778,FBgn0031872,FBgn0020497,FBgn0032042,FBgn0027363,FBgn0032330,FBgn0260446,FBgn0032946,FBgn0053554,FBgn0050491,FBgn0033756,FBgn0286070,FBgn0040294,FBgn0263116,FBgn0016984,FBgn0016641,FBgn0261985,FBgn0036257,FBgn0016797,FBgn0024150,FBgn0243512,FBgn0027950,FBgn0038613,FBgn0015765,FBgn0015269,FBgn0011739,FBgn0023213,FBgn0267698,FBgn0015296,FBgn0015218,FBgn0262872,FBgn0000017,FBgn0004177"
"","REACTOME pathway","R-DME-5654736","Signaling by FGFR1","28","3","0.545","3.06","1.614","0.0732410167071534","1.13524563559861","1","0.690440484272583","1","CG13398,Shc,mts","FBgn0032042,FBgn0015296,FBgn0004177"
"","REACTOME pathway","R-DME-198753","ERK/MAPK targets","13","2","0.364","4.3938","2.135","0.0739725860844667","1.13092919808083","1","0.690440484272583","1","p38a,mts","FBgn0015765,FBgn0004177"
"","REACTOME pathway","R-DME-5654687","Downstream signaling of activated FGFR1","13","2","0.364","4.3938","2.135","0.0739725860844667","1.13092919808083","1","0.690440484272583","1","CG13398,Shc","FBgn0032042,FBgn0015296"
"","REACTOME pathway","R-DME-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","29","3","0.545","2.9545","1.563","0.0796576319079808","1.09877260860436","1","0.690440484272583","1","CG13398,sktl,mts","FBgn0032042,FBgn0016984,FBgn0004177"
"","REACTOME pathway","R-DME-422475","Axon guidance","150","9","1.636","1.7136","0.777","0.0811284349743124","1.09082690179333","1","0.690440484272583","1","Dscam4,ihog,RanBPM,Dscam2,Cont,p38a,Pak,Shc,Abl","FBgn0263219,FBgn0031872,FBgn0262114,FBgn0265296,FBgn0037240,FBgn0015765,FBgn0267698,FBgn0015296,FBgn0000017"
"","REACTOME pathway","R-DME-1266738","Developmental Biology","196","11","2","1.6029","0.681","0.084022442978316","1.07560469536911","1","0.690440484272583","1","Dscam4,ihog,RanBPM,Dscam2,Cont,CG11598,p38a,syd,Pak,Shc,Abl","FBgn0263219,FBgn0031872,FBgn0262114,FBgn0265296,FBgn0037240,FBgn0038067,FBgn0015765,FBgn0024187,FBgn0267698,FBgn0015296,FBgn0000017"
"","REACTOME pathway","R-DME-187687","Signalling to ERKs","14","2","0.364","4.08","2.029","0.0843601558621772","1.0738626265378","1","0.690440484272583","1","p38a,Shc","FBgn0015765,FBgn0015296"
"","REACTOME pathway","R-DME-388841","Costimulation by the CD28 family","14","2","0.364","4.08","2.029","0.0843601558621772","1.0738626265378","1","0.690440484272583","1","Pak,mts","FBgn0267698,FBgn0004177"
"","REACTOME pathway","R-DME-390150","DS ligand bound to FT receptor","14","2","0.364","4.08","2.029","0.0843601558621772","1.0738626265378","1","0.690440484272583","1","Rassf,wts","FBgn0039055,FBgn0011739"
"","REACTOME pathway","R-DME-532668","N-glycan trimming in the ER and Calnexin/Calreticulin cycle","14","2","0.364","4.08","2.029","0.0843601558621772","1.0738626265378","1","0.690440484272583","1","Pngl,Cnx99A","FBgn0033050,FBgn0015622"
"","REACTOME pathway","R-DME-190236","Signaling by FGFR","30","3","0.545","2.856","1.514","0.0863091105674493","1.06394335885797","1","0.690440484272583","1","CG13398,Shc,mts","FBgn0032042,FBgn0015296,FBgn0004177"
"","REACTOME pathway","R-DME-9675108","Nervous system development","152","9","1.636","1.6911","0.758","0.0864240921256637","1.0633651739711","1","0.690440484272583","1","Dscam4,ihog,RanBPM,Dscam2,Cont,p38a,Pak,Shc,Abl","FBgn0263219,FBgn0031872,FBgn0262114,FBgn0265296,FBgn0037240,FBgn0015765,FBgn0267698,FBgn0015296,FBgn0000017"
"","REACTOME pathway","R-DME-1474244","Extracellular matrix organization","48","4","0.727","2.38","1.251","0.0865196793187012","1.06288509892292","1","0.690440484272583","1","CG12256,Loxl2,CG31266,Mcr","FBgn0038002,FBgn0034660,FBgn0051266,FBgn0267488"
"","REACTOME pathway","R-DME-453279","Mitotic G1 phase and G1/S transition","109","7","1.273","1.8341","0.875","0.0880391448451619","1.05532418455157","1","0.690440484272583","1","mnb,Cks30A,Cdc6,Skp2,Abl,mts,tws","FBgn0259168,FBgn0010314,FBgn0035918,FBgn0037236,FBgn0000017,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-376176","Signaling by ROBO receptors","31","3","0.545","2.7639","1.467","0.0931870507837042","1.03064443275227","1","0.690440484272583","1","ihog,Cont,Abl","FBgn0031872,FBgn0037240,FBgn0000017"
"","REACTOME pathway","R-DME-181429","Serotonin Neurotransmitter Release Cycle","15","2","0.364","3.808","1.929","0.0951561574989851","1.02156310352717","1","0.690440484272583","1","Rim,Syx1A","FBgn0053547,FBgn0013343"
"","REACTOME pathway","R-DME-429947","Deadenylation of mRNA","15","2","0.364","3.808","1.929","0.0951561574989851","1.02156310352717","1","0.690440484272583","1","eIF4G1,eIF4E1","FBgn0023213,FBgn0015218"
"","REACTOME pathway","R-DME-1614635","Sulfur amino acid metabolism","16","2","0.364","3.57","1.836","0.10631937709572","0.973387576503662","1","0.690440484272583","1","CG5493,CG12173","FBgn0034364,FBgn0037305"
"","REACTOME pathway","R-DME-264642","Acetylcholine Neurotransmitter Release Cycle","16","2","0.364","3.57","1.836","0.10631937709572","0.973387576503662","1","0.690440484272583","1","Rim,Syx1A","FBgn0053547,FBgn0013343"
"","REACTOME pathway","R-DME-450513","Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA","16","2","0.364","3.57","1.836","0.10631937709572","0.973387576503662","1","0.690440484272583","1","Tis11,Tnpo","FBgn0011837,FBgn0024921"
"","REACTOME pathway","R-DME-199418","Negative regulation of the PI3K/AKT network","34","3","0.545","2.52","1.333","0.115092093406216","0.938954510497015","1","0.690440484272583","1","CG13398,sktl,mts","FBgn0032042,FBgn0016984,FBgn0004177"
"","REACTOME pathway","R-DME-4551638","SUMOylation of chromatin organization proteins","34","3","0.545","2.52","1.333","0.115092093406216","0.938954510497015","1","0.690440484272583","1","Nup153,Nup188,dve","FBgn0061200,FBgn0033766,FBgn0020307"
"","REACTOME pathway","R-DME-3108232","SUMO E3 ligases SUMOylate target proteins","74","5","0.909","1.9297","0.948","0.117264953960582","0.930831762613289","1","0.690440484272583","1","Nup153,Samuel,Nup188,dve,Spps","FBgn0061200,FBgn0032330,FBgn0033766,FBgn0020307,FBgn0039169"
"","REACTOME pathway","R-DME-1169408","ISG15 antiviral mechanism","17","2","0.364","3.36","1.748","0.117810976896753","0.928814242795164","1","0.690440484272583","1","eIF4G1,eIF4E1","FBgn0023213,FBgn0015218"
"","REACTOME pathway","R-DME-210500","Glutamate Neurotransmitter Release Cycle","17","2","0.364","3.36","1.748","0.117810976896753","0.928814242795164","1","0.690440484272583","1","Rim,Syx1A","FBgn0053547,FBgn0013343"
"","REACTOME pathway","R-DME-5654727","Negative regulation of FGFR2 signaling","17","2","0.364","3.36","1.748","0.117810976896753","0.928814242795164","1","0.690440484272583","1","CG13398,mts","FBgn0032042,FBgn0004177"
"","REACTOME pathway","R-DME-5654732","Negative regulation of FGFR3 signaling","17","2","0.364","3.36","1.748","0.117810976896753","0.928814242795164","1","0.690440484272583","1","CG13398,mts","FBgn0032042,FBgn0004177"
"","REACTOME pathway","R-DME-977444","GABA B receptor activation","17","2","0.364","3.36","1.748","0.117810976896753","0.928814242795164","1","0.690440484272583","1","GABA-B-R1,Ac78C","FBgn0260446,FBgn0024150"
"","REACTOME pathway","R-DME-991365","Activation of GABAB receptors","17","2","0.364","3.36","1.748","0.117810976896753","0.928814242795164","1","0.690440484272583","1","GABA-B-R1,Ac78C","FBgn0260446,FBgn0024150"
"","REACTOME pathway","R-DME-418594","G alpha (i) signalling events","54","4","0.727","2.1156","1.081","0.119981205590933","0.92088677851409","1","0.690440484272583","1","GABA-B-R1,CG17760,5-HT1B,Ac78C","FBgn0260446,FBgn0033756,FBgn0263116,FBgn0024150"
"","REACTOME pathway","R-DME-2990846","SUMOylation","76","5","0.909","1.8789","0.91","0.127345604090142","0.895016042081164","1","0.690440484272583","1","Nup153,Samuel,Nup188,dve,Spps","FBgn0061200,FBgn0032330,FBgn0033766,FBgn0020307,FBgn0039169"
"","REACTOME pathway","R-DME-1169410","Antiviral mechanism by IFN-stimulated genes","18","2","0.364","3.1733","1.666","0.12959437991592","0.887413831987241","1","0.690440484272583","1","eIF4G1,eIF4E1","FBgn0023213,FBgn0015218"
"","REACTOME pathway","R-DME-182971","EGFR downregulation","18","2","0.364","3.1733","1.666","0.12959437991592","0.887413831987241","1","0.690440484272583","1","Stam,Ptpmeg","FBgn0027363,FBgn0261985"
"","REACTOME pathway","R-DME-450282","MAPK targets/ Nuclear events mediated by MAP kinases","18","2","0.364","3.1733","1.666","0.12959437991592","0.887413831987241","1","0.690440484272583","1","p38a,mts","FBgn0015765,FBgn0004177"
"","REACTOME pathway","R-DME-5654726","Negative regulation of FGFR1 signaling","18","2","0.364","3.1733","1.666","0.12959437991592","0.887413831987241","1","0.690440484272583","1","CG13398,mts","FBgn0032042,FBgn0004177"
"","REACTOME pathway","R-DME-5654733","Negative regulation of FGFR4 signaling","18","2","0.364","3.1733","1.666","0.12959437991592","0.887413831987241","1","0.690440484272583","1","CG13398,mts","FBgn0032042,FBgn0004177"
"","REACTOME pathway","R-DME-2995410","Nuclear Envelope (NE) Reassembly","37","3","0.545","2.3157","1.211","0.13871353932841","0.857881146939389","1","0.690440484272583","1","Nup188,mts,tws","FBgn0033766,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-198725","Nuclear Events (kinase and transcription factor activation)","19","2","0.364","3.0063","1.588","0.141635159705564","0.848828923407029","1","0.690440484272583","1","p38a,mts","FBgn0015765,FBgn0004177"
"","REACTOME pathway","R-DME-2046105","Linoleic acid (LA) metabolism","19","2","0.364","3.0063","1.588","0.141635159705564","0.848828923407029","1","0.690440484272583","1","CG30008,CG9459","FBgn0050008,FBgn0037764"
"","REACTOME pathway","R-DME-212676","Dopamine Neurotransmitter Release Cycle","19","2","0.364","3.0063","1.588","0.141635159705564","0.848828923407029","1","0.690440484272583","1","Rim,Syx1A","FBgn0053547,FBgn0013343"
"","REACTOME pathway","R-DME-2404192","Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)","19","2","0.364","3.0063","1.588","0.141635159705564","0.848828923407029","1","0.690440484272583","1","CG13398,Shc","FBgn0032042,FBgn0015296"
"","REACTOME pathway","R-DME-2428924","IGF1R signaling cascade","19","2","0.364","3.0063","1.588","0.141635159705564","0.848828923407029","1","0.690440484272583","1","CG13398,Shc","FBgn0032042,FBgn0015296"
"","REACTOME pathway","R-DME-74751","Insulin receptor signalling cascade","19","2","0.364","3.0063","1.588","0.141635159705564","0.848828923407029","1","0.690440484272583","1","CG13398,Shc","FBgn0032042,FBgn0015296"
"","REACTOME pathway","R-DME-9772755","Formation of WDR5-containing histone-modifying complexes","19","2","0.364","3.0063","1.588","0.141635159705564","0.848828923407029","1","0.690440484272583","1","Rcd1,trx","FBgn0033897,FBgn0003862"
"","REACTOME pathway","R-DME-159227","Transport of the SLBP independent Mature mRNA","38","3","0.545","2.2547","1.173","0.146925637229933","0.83290241703457","1","0.690440484272583","1","Nup153,Nup188,eIF4E1","FBgn0061200,FBgn0033766,FBgn0015218"
"","REACTOME pathway","R-DME-202733","Cell surface interactions at the vascular wall","20","2","0.364","2.856","1.514","0.153900935051012","0.812758741531346","1","0.690440484272583","1","Hasp,Shc","FBgn0032797,FBgn0015296"
"","REACTOME pathway","R-DME-212165","Epigenetic regulation of gene expression","20","2","0.364","2.856","1.514","0.153900935051012","0.812758741531346","1","0.690440484272583","1","Rcd1,trx","FBgn0033897,FBgn0003862"
"","REACTOME pathway","R-DME-70268","Pyruvate metabolism","20","2","0.364","2.856","1.514","0.153900935051012","0.812758741531346","1","0.690440484272583","1","Glo1,Men-b","FBgn0283450,FBgn0029155"
"","REACTOME pathway","R-DME-977443","GABA receptor activation","20","2","0.364","2.856","1.514","0.153900935051012","0.812758741531346","1","0.690440484272583","1","GABA-B-R1,Ac78C","FBgn0260446,FBgn0024150"
"","REACTOME pathway","R-DME-159230","Transport of the SLBP Dependant Mature mRNA","39","3","0.545","2.1969","1.135","0.155291373508492","0.808852668815655","1","0.690440484272583","1","Nup153,Nup188,eIF4E1","FBgn0061200,FBgn0033766,FBgn0015218"
"","REACTOME pathway","R-DME-983168","Antigen processing: Ubiquitination & Proteasome degradation","198","10","1.818","1.4424","0.528","0.157729881871855","0.802086021936262","1","0.690440484272583","1","HUWE1,Fbl6,POSH,Ube3a,CG6071,Ltn1,CG33969,Skp2,wech,abo","FBgn0030674,FBgn0033609,FBgn0040294,FBgn0061469,FBgn0036186,FBgn0262517,FBgn0053969,FBgn0037236,FBgn0259745,FBgn0000018"
"","REACTOME pathway","R-DME-209452","N-HH ligand bound to PTC receptor complex","60","4","0.727","1.904","0.929","0.15809762621623","0.801074650807398","1","0.690440484272583","1","ihog,cnk,mts,tws","FBgn0031872,FBgn0286070,FBgn0004177,FBgn0004889"
"","REACTOME pathway","R-DME-166520","Signaling by NTRKs","40","3","0.545","2.142","1.099","0.163801480219746","0.785682177982419","1","0.690440484272583","1","p38a,Shc,mts","FBgn0015765,FBgn0015296,FBgn0004177"
"","REACTOME pathway","R-DME-187037","Signaling by NTRK1 (TRKA)","40","3","0.545","2.142","1.099","0.163801480219746","0.785682177982419","1","0.690440484272583","1","p38a,Shc,mts","FBgn0015765,FBgn0015296,FBgn0004177"
"","REACTOME pathway","R-DME-112043","PLC beta mediated events","21","2","0.364","2.72","1.444","0.166361269381649","0.778947774509662","1","0.690440484272583","1","CG17760,Ac78C","FBgn0033756,FBgn0024150"
"","REACTOME pathway","R-DME-428542","Regulation of commissural axon pathfinding by SLIT and ROBO","21","2","0.364","2.72","1.444","0.166361269381649","0.778947774509662","1","0.690440484272583","1","ihog,Cont","FBgn0031872,FBgn0037240"
"","REACTOME pathway","R-DME-2046104","alpha-linolenic (omega3) and linoleic (omega6) acid metabolism","22","2","0.364","2.5964","1.377","0.17898757469835","0.747177116658327","1","0.690440484272583","1","CG30008,CG9459","FBgn0050008,FBgn0037764"
